id,text,label
722,勞動基準法第22 條規定，工資應全額直接給付勞工。同法第26 條規定，雇主不得預扣勞工,
723,工資作為違約金或賠償費用。所稱『預扣勞工工資』，係指在違約、賠償等事實未發生或其,
724,事實已發生，但責任歸屬、範圍大小、金額多寡等未確定前，雇主預先扣發勞工工資作為違,
725,約金或賠償費用。」,
726,9,
727,Q：上班時間上網從事私人事務、不聽從部門主管指揮辦理業務，可以扣發工資嗎？,
728,A：扣薪對勞工權益影響甚鉅，依現行司法實務見解，雇主對勞工基於勞動契約所約定債務(即,契約與聘僱關係
729,勞務提供)的不履行，得與勞工約定扣薪條款，但應明確取得勞工同意，且扣款金額與債務,
730,不履行的事由應符合比例原則，始能對勞工產生拘束效力。若約定的事由與扣款金額不相,
731,當，雇主將有違反「工資應全額給付勞工」的強制規定（勞動基準法第22 條第2 項規定參,
732,照），依同法第79 條第1 項第1 款及第80 條之1 規定，可處新臺幣2 萬元以上100 萬元以,
733,下罰鍰，並公布名稱、負責人姓名、處分期日、違反條文及罰鍰金額。,
734,Q：勞工因忘刷卡雇主是否得扣發薪資？,
735,A：依現行司法實務見解，雇主對勞工基於勞動契約所約定債務(即勞務提供)的不履行，得與勞,契約與聘僱關係
736,工約定扣薪條款，但應明確取得勞工同意，且扣款金額與債務不履行的事由應符合比例原,
737,則。雇主與勞工約定上下班應打卡記載出退勤時間，若勞工忘刷卡，雖可認有債務不履行情,
738,事，但此一履行情事，仍可透過事後補記載的方式加以補正，若雇主逕自因此扣發薪資，將,
739,有違反「工資應全額給付勞工」的強制規定之虞（勞動基準法第22 條第2 項規定參照）。,
740,Q：按時計酬勞工曠職是否得扣薪處置？,
741,A：按時計酬勞工係按出勤時數計給工資，雇主針對該類勞工請(事)假，除針對請假時數不給工,
742,資外，如另行溢扣工資作為損害賠償，已違反勞工請假規則第7 條第2 項規定。針對勞工曠,
743,職(即勞工無故未依約提供勞務，且未請假)部分，如雇主對此欲扣勞工薪水作為損害賠償，,
744,應取得個別勞工同意，且扣款金額亦不得違反比例原則。,
745,Q：因為經濟不景氣，雇主可否單方變動勞動條件(如減薪、放無薪假)？,
746,A：雇主若未獲得勞工同意片面減薪或實施無薪休假，即屬於不當變動勞動條件，勞工可與雇主,
747,協調回復雙方當初所約定之勞動條件或另行約定。如雇主仍堅持單方變動勞動條件，勞工即,
748,得不經預告，依勞動基準法第14 條第5 款、第6 款規定，向雇主請求終止勞動契約及給付,終止與解僱
749,資遣費。但如以勞動基準法第14 條第6 款規定終止勞動契約需於知悉其情形之日起，30 日,終止與解僱
750,內為之。,
751,Q：實施減班休息(俗稱無薪假)的程序為何？薪資應如何給付？,薪資
752,A：,
753,1. 勞動部(改制前為行政院勞工委員會)97年12月22日勞動2字第0970130987號令：「核釋勞,
754,動基準法,
755,第1項規定：『工資由勞雇雙方議定之。但不得低於基本工資。』，指雇,
756,主給付勞工之工資，應依勞動契約之約定發給，並不得低於基本工資。雇主若受景氣因,薪資
757,素影響致停工或減產，經勞雇雙方協商同意，固可暫時縮減工作時間及依比例減少工,
758,資，惟為保障勞工基本生活，原約定按月計酬之全時勞工，每月給付之工資仍不得低於,
759,基本工資。」基上，雇主如欲實施減班休息，應取得勞工同意，且減班休息實施的對象,薪資
760,如為按月計酬全時勞工，每月受領工資（含全勤獎金）仍不得低於基本工資。,
761,2. 另針對減班休息是否可扣全勤獎金一節，如勞雇雙方約定該獎金係以勞工當月未請事、,薪資
762,病假或遲到而發給，因實施減班休息非屬可歸責於勞工之事由，亦與事、病假不相當，,假別
763,雇主不得因此扣發全勤獎金。至勞雇雙方基於實施減班休息，如合意按縮減工時比例減,薪資
764,少約定發放的全勤獎金，在勞工受領工資不低於基本工資的前提下，尚屬可行。,
765,10,
766,【加班費、補休】,
767,Q：何謂延長工時(俗稱加班)?如何認定勞工有延長工時情形？,
768,A：根據勞動基準法施行細則,
769,之1規定意旨，勞工每日工作時間超過8小時或每週工作總時,工時
770,數超過40小時之部分，及於同法,
771,所定休息日工作之時間，均為延長工時，不以整數計,工時
772,算所得之時數為限(即勞工於某日加班30分鐘，雖未滿1小時，此30分鐘仍屬延長工時)。,
773,勞工在正常工作時間外延長工作時間，原則上須基於雇主明示或可得推知之意思，即勞雇雙,
774,方的合意。因此，雇主常透過實施加班申請許可制，藉由事前或事後同意，使得勞工延長工,
775,時在勞雇雙方合意下進行。惟有關延長工時的認定，不以上述情形為惟一的型態。勞工於工,
776,作場所超過正常工作時間提供勞務，雇主如未為反對之意思表示或防止之措施者，其提供勞,
777,務的時間應認屬工作時間，雇主仍應依勞動基準法計給延長工時工資(改制前行政院勞工委,
778,員會81年4月6日台81勞動2字第09906號函釋參照)。,
779,Q：加班費計算方式？,
780,A：按勞基法,
781,規定，雇主延長勞工工作時間者，其延長工作時間之工資依下列標準加給,
782,之：,
783,1.延長工作時間在2小時以內者，按平日每小時工資額加給1/3以上。,
784,2.再延長工作時間在2小時以內者，按平日每小時工資額加給2/3以上。,
785,3.依,
786,第4項規定(係指天災、事變或突發事件)，延長工作時間者，按平日每小時工資,
787,額加倍發給。,
788,4.雇主使勞工於,
789,所定休息日工作，工作時間在2小時以內者，按平日每小時工資額另,薪資
790,再加給1又3分之1以上；工作2小時後再繼續工作者，按平日每小時工資額另再加給1又3,
791,分之2以上，第9小時(含)以後，按平日每小時工資額另再加給2又3分之2以上。,
792,Q：勞工自行加班是否屬於加班？是否須取得雇主同意？,
793,A：根據勞基法,
794,第1項規定，雇主要求勞工加班，應經工會或勞資會議的同意，踐行上開,
795,程序後，雇主要求個別勞工加班，仍須徵得個別勞工的同意。因此，個別勞工加班原則上是,
796,出自雇主的要求，當然亦須取得雇主的同意。基此，原則上雇主無於契約約定外受領勞工純,契約與聘僱關係
797,粹依己意提供延長工作時間勞務的義務，自無須就此給付勞工延長工時工資。惟須注意者，,
798,基於勞雇間地位不對等的關係，若雇主濫用加班申請許可制（即交付勞工的工作已超出其正,
799,常工時所能負擔，雇主實際上卻不容許勞工申請加班，造成勞工確有超過正常工時的事實，,
800,卻礙於默契氛圍未能依事實提出申請），對於勞工超過正常工作時間提供勞務的事實，未為,
801,反對表示或採取積極防止措施，仍應實質認定勞工有加班的事實，雇主應就此給付勞工加班,
802,費。,
803,Q：加班費(延長工時工資)的計算單位？,
804,A：,
805,1.有關延長工時工資究應以小時或分鐘作為計算單位，法令對此並無明文，雇主如使勞工延,
806,長工作時間提供勞務，延長工時的時數若經雇主認定未滿1小時（如30分鐘），雇主應換,
807,算為小時後（即0.5小時），再依勞動基準法,
808,規定計給勞工延長工時工資。,
809,2.雇主基於指揮監督權限（俗稱人格從屬性）要求勞工延長工時（方式可能為事前允許或事,
810,後同意），應如何認定延長工作時間，原則上決定權限在雇主，並非單純以勞工上下班刷,
811,11,
812,卡所記載的時間，減去勞雇雙方約定的工作時間及休息時間後，即可認定為延長工作時,工時
813,間。因此，倘勞工「自行認定」延長工時為1小時36分，雇主實際僅認定延長工時為1小,
814,時，並無法認定雇主有違反勞動基準法情事，仍應審酌勞雇間的勞動契約、雇主公開揭示,契約與聘僱關係
815,的工作規則（即加班費請領規定）內容，及勞工提供勞務的情形(如雇主對於勞工超過正,
816,常工作時間提供勞務的事實，是否為反對表示或採取積極防止措施)，以綜合判斷雇主是,
817,否濫用上開決定權限。,
818,Q：下班時間或休息日接聽主管電話或接收line簡訊是否算加班?,工時
819,A：勞基法所稱「工作時間」，係指勞工在雇主指揮監督下提供勞務或受指示等待提供勞務的時,
820,間。勞工如僅係單純於下班時間或休息日接聽長官電話或line簡訊，並不一定屬工作時間。,工時
821,勞工必須因此有提供勞務的事實或受指示等待提供勞務的事實，即因此受拘束而不能自由運,
822,用的時間，方屬工作時間。因此，雇主如於勞工下班後以通訊軟體、電話或其他方式「使勞,
823,工工作」，勞工可自行記錄工作之起迄時間，並輔以對話、通訊紀錄或完成文件交付紀錄等,
824,送交雇主，雇主應即補登工作時間紀錄（勞動部104年5月6日勞動條三字第1040130706號函,
825,勞工在事業場所外工作時間指導原則參照），如因此致勞工有延長工時的事實（即單日工時,
826,逾8小時、單週工時逾40小時，或使勞工於休息日工作），即應依勞基法,工時
827,規定計給延,
828,長工時工資。,
829,Q：採責任制人員有無加班費？,
830,A：有，責任制人員係工作內容採責任制而非工時採責任制。責任制人員如有超過勞資雙方約定,
831,的正常工作時間以外的延長工作情事，雇主仍應依法給付加班費。,
832,Q：值班及值班加班費規定？,
833,A：,
834,1.值班係指勞工應事業單位要求，於工作時間以外，從事非勞動契約約定之工作，如收轉急,契約與聘僱關係
835,要文件、接聽電話、巡查事業場所及緊急事故之通知、聯繫或處理等工作而言。,
836,2.「事業單位實施勞工值日(夜)應行注意事項」自111年1月1日起即停止適用，雇主如有使,
837,勞工從值日(夜)工作，一律認屬工作時間，超過正常工作時間的部分，應計入延長工時時,
838,數並依勞動基準法,
839,規定給付加班費。,
840,3.至於勞工於正常工作時間外從事勞動契約約定之工作本即屬延長工時，應依勞動基準法第,工時
841,24條規定給付加班費。,
842,Q：雇主要求勞工加班後，是否可予勞工補休替代計給加班費？,
843,A：參酌行政院勞工委員會(現改制為勞動部)79 年9 月21 日台勞動2 字第22155 號函釋略以,
844,(註：該號函釋自107 年3 月1 日停止適用):「雇主依勞動基準法第32 條第1 項規定延長勞,
845,工工作時間，應發給延時工資，同法第24 條第1、2 款已有明訂；至於勞工於延長工作時間,
846,後，如同意選擇補休而放棄領取延長工資，固為法所不禁……」等語，雇主要求勞工加班後,
847,是可以計給勞工補休替代發放加班費。勞基法第32 條之1 規定，雇主使勞工延長工時後，,
848,依勞工意願選擇補休並經雇主同意者，雇主應依勞工工作時數計算補休時數。此一規定即係,
849,將前開函釋意旨透過法律明文化。,
850,Q：雇主能否片面規定勞工加班一律以補休計給？,
851,A：勞雇雙方不得約定於延長工時事實發生「前」一次向後拋棄延長工時工資請求權(即不得約,
852,定或片面規定加班一律以補休計給)，惟勞工加班後，可經勞工個別同意選擇補休(例如:加,
853,12,
854,班申請單上設有「請領加班費」或「擇期補休」二種方式由勞工自行勾選)而替代受領延長,
855,工時工資，或由勞雇雙方「逐次」針對延長工時(不論延長工時事實發生前後)合意以擇期補,
856,休方式辦理。,
857,Q：雇主針對勞工延長工時工資轉換補休時數所應踐行的合法程序為何？,
858,A：雇主使勞工於工作日工時逾8 小時或休息日出勤，即屬延長工時，勞工延長工時「後」，如,工時
859,同意選擇補休而放棄領取延長工時工資，依新增勞基法第32 條之1 規定，補休期限由勞雇,
860,雙方協商，惟勞雇雙方不得約定於延長工時事實發生「前」一次向後拋棄其延長工資請求權,
861,【勞動部(改制前行政院勞工委員會)79 年9 月21 日台勞動2 字第22155 號及98 年5 月1 日,
862,勞動2 字第0980011211 號函釋參照】。至雇主如係於「當次」指派勞工延長工時，允許由勞,
863,工「先行選擇」延長工作時間後，領取延長工作時間工資或換取補休，尚不違反勞動基準法,
